INFO 2025-02-21 05:55:12,207 autoreload Watching for file changes with StatReloader
DEBUG 2025-02-21 05:55:12,585 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/ttLib/tables/_o_p_b_d.py first seen with mtime 1737948048.5238605
DEBUG 2025-02-21 05:55:12,585 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/collections/__init__.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 05:55:12,585 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/views/generic/detail.py first seen with mtime 1737948049.7956192
DEBUG 2025-02-21 05:55:12,585 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/ttLib/tables/H_V_A_R_.py first seen with mtime 1737948048.5133762
DEBUG 2025-02-21 05:55:12,585 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/lib-dynload/_datetime.cpython-313-darwin.so first seen with mtime 1737256139.1131458
DEBUG 2025-02-21 05:55:12,585 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/notifications/views.py first seen with mtime 1738128084.7975085
DEBUG 2025-02-21 05:55:12,585 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/lib-dynload/_ctypes.cpython-313-darwin.so first seen with mtime 1737256139.0041676
DEBUG 2025-02-21 05:55:12,585 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/PIL/ImagePalette.py first seen with mtime 1737948048.3103466
DEBUG 2025-02-21 05:55:12,585 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/urllib3/contrib/_appengine_environ.py first seen with mtime 1739147095.1995277
DEBUG 2025-02-21 05:55:12,585 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/weasyprint/layout/percent.py first seen with mtime 1737948050.7288492
DEBUG 2025-02-21 05:55:12,585 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/urllib3/poolmanager.py first seen with mtime 1739147095.1986084
DEBUG 2025-02-21 05:55:12,585 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/db/models/deletion.py first seen with mtime 1737948049.752619
DEBUG 2025-02-21 05:55:12,585 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/copyreg.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 05:55:12,585 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/weasyprint/draw/border.py first seen with mtime 1737948050.7256446
DEBUG 2025-02-21 05:55:12,585 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/misc/textTools.py first seen with mtime 1737948048.4799056
DEBUG 2025-02-21 05:55:12,585 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/options.py first seen with mtime 1737948049.1171565
DEBUG 2025-02-21 05:55:12,585 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/cssselect2/tree.py first seen with mtime 1737948050.6619675
DEBUG 2025-02-21 05:55:12,585 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/tinyhtml5/tokenizer.py first seen with mtime 1737948048.0890415
DEBUG 2025-02-21 05:55:12,585 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/utils/asyncio.py first seen with mtime 1737948049.785278
DEBUG 2025-02-21 05:55:12,585 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/designspaceLib/__init__.py first seen with mtime 1737948048.5067782
DEBUG 2025-02-21 05:55:12,585 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/ttLib/tables/C_F_F_.py first seen with mtime 1737948048.525895
DEBUG 2025-02-21 05:55:12,585 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/xml/etree/__init__.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 05:55:12,585 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/template/loader.py first seen with mtime 1737948049.7780476
DEBUG 2025-02-21 05:55:12,585 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/textwrap.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 05:55:12,585 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/contenttypes/management/__init__.py first seen with mtime 1737948049.3962564
DEBUG 2025-02-21 05:55:12,585 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/sqlparse/filters/reindent.py first seen with mtime 1737948048.1299946
DEBUG 2025-02-21 05:55:12,585 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/misc/configTools.py first seen with mtime 1737948048.475808
DEBUG 2025-02-21 05:55:12,585 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/bms/utils.py first seen with mtime 1739321119.3828163
DEBUG 2025-02-21 05:55:12,585 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/core/serializers/json.py first seen with mtime 1737948049.7382925
DEBUG 2025-02-21 05:55:12,585 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/docspdf/forms.py first seen with mtime 1740136082.9367812
DEBUG 2025-02-21 05:55:12,585 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/cffLib/__init__.py first seen with mtime 1737948048.5285585
DEBUG 2025-02-21 05:55:12,585 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/ttLib/tables/_l_o_c_a.py first seen with mtime 1737948048.5257874
DEBUG 2025-02-21 05:55:12,585 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/lib-dynload/_csv.cpython-313-darwin.so first seen with mtime 1737256138.9773095
DEBUG 2025-02-21 05:55:12,585 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/db/migrations/utils.py first seen with mtime 1737948049.7504964
DEBUG 2025-02-21 05:55:12,585 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/template/utils.py first seen with mtime 1737948049.778793
DEBUG 2025-02-21 05:55:12,585 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/template/engine.py first seen with mtime 1737948049.7776535
DEBUG 2025-02-21 05:55:12,585 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/db/models/options.py first seen with mtime 1737948049.7536278
DEBUG 2025-02-21 05:55:12,585 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/ttLib/tables/_l_c_a_r.py first seen with mtime 1737948048.5175889
DEBUG 2025-02-21 05:55:12,585 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/asyncio/tasks.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 05:55:12,585 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/staticfiles/checks.py first seen with mtime 1737948049.719303
DEBUG 2025-02-21 05:55:12,586 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/core/paginator.py first seen with mtime 1737948049.7221625
DEBUG 2025-02-21 05:55:12,586 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/colorLib/unbuilder.py first seen with mtime 1737948048.530328
DEBUG 2025-02-21 05:55:12,586 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/lib-dynload/_pickle.cpython-313-darwin.so first seen with mtime 1737256139.5394514
DEBUG 2025-02-21 05:55:12,586 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/sqlparse/keywords.py first seen with mtime 1737948048.1282246
DEBUG 2025-02-21 05:55:12,586 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/messages/utils.py first seen with mtime 1737948049.562365
DEBUG 2025-02-21 05:55:12,586 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/lib-dynload/_lzma.cpython-313-darwin.so first seen with mtime 1737256139.4070332
DEBUG 2025-02-21 05:55:12,586 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/encodings/aliases.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 05:55:12,586 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/core/checks/caches.py first seen with mtime 1737948049.7250593
DEBUG 2025-02-21 05:55:12,586 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/urls/__init__.py first seen with mtime 1737948049.7837436
DEBUG 2025-02-21 05:55:12,586 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/customers/urls.py first seen with mtime 1737771625.2061815
DEBUG 2025-02-21 05:55:12,586 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/templatetags/admin_modify.py first seen with mtime 1737948049.2359924
DEBUG 2025-02-21 05:55:12,586 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/misc/arrayTools.py first seen with mtime 1737948048.475036
DEBUG 2025-02-21 05:55:12,586 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/template/base.py first seen with mtime 1737948049.7768016
DEBUG 2025-02-21 05:55:12,586 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/contenttypes/migrations/0001_initial.py first seen with mtime 1737948049.3969681
DEBUG 2025-02-21 05:55:12,586 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/customers/apps.py first seen with mtime 1739324911.8215601
DEBUG 2025-02-21 05:55:12,586 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/db/backends/postgresql/client.py first seen with mtime 1737948049.745827
DEBUG 2025-02-21 05:55:12,586 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/certifi/__init__.py first seen with mtime 1739147096.0404944
DEBUG 2025-02-21 05:55:12,586 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/utils/connection.py first seen with mtime 1737948049.7858403
DEBUG 2025-02-21 05:55:12,586 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/email/__init__.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 05:55:12,586 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/weasyprint/css/computed_values.py first seen with mtime 1737948050.7225487
DEBUG 2025-02-21 05:55:12,586 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/auth/migrations/0004_alter_user_username_opts.py first seen with mtime 1737948049.3533115
DEBUG 2025-02-21 05:55:12,586 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/importlib/resources/__init__.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 05:55:12,586 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/apps/config.py first seen with mtime 1737948049.0509388
DEBUG 2025-02-21 05:55:12,586 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/attendance/migrations/0003_attendancestatus_directstart.py first seen with mtime 1740137988.6688573
DEBUG 2025-02-21 05:55:12,586 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/pycparser/lextab.py first seen with mtime 1737948048.1896172
DEBUG 2025-02-21 05:55:12,586 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/email/message.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 05:55:12,586 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/otlLib/maxContextCalc.py first seen with mtime 1737948048.5034413
DEBUG 2025-02-21 05:55:12,586 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/db/migrations/__init__.py first seen with mtime 1737948049.7484446
DEBUG 2025-02-21 05:55:12,586 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/importlib/resources/readers.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 05:55:12,586 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/sqlparse/filters/tokens.py first seen with mtime 1737948048.13028
DEBUG 2025-02-21 05:55:12,586 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/views/generic/base.py first seen with mtime 1737948049.79525
DEBUG 2025-02-21 05:55:12,586 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/secrets.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 05:55:12,586 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/utils/dateformat.py first seen with mtime 1737948049.7863355
DEBUG 2025-02-21 05:55:12,586 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/ttLib/tables/C_O_L_R_.py first seen with mtime 1737948048.5184155
DEBUG 2025-02-21 05:55:12,587 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/_osx_support.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 05:55:12,587 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/fontTools/unicode.py first seen with mtime 1737948048.4706354
DEBUG 2025-02-21 05:55:12,587 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/sqlparse/lexer.py first seen with mtime 1737948048.1284213
DEBUG 2025-02-21 05:55:12,587 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/checks.py first seen with mtime 1737948049.1160676
DEBUG 2025-02-21 05:55:12,587 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/staticfiles/management/__init__.py first seen with mtime 1737948049.7203608
DEBUG 2025-02-21 05:55:12,587 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/template/loaders/cached.py first seen with mtime 1737948049.7800148
DEBUG 2025-02-21 05:55:12,587 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/accounts/urls.py first seen with mtime 1739335123.9435358
DEBUG 2025-02-21 05:55:12,587 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/concurrent/futures/__init__.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 05:55:12,587 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/weasyprint/layout/column.py first seen with mtime 1737948050.727253
DEBUG 2025-02-21 05:55:12,587 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/core/models.py first seen with mtime 1739422706.7177942
DEBUG 2025-02-21 05:55:12,587 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/core/cache/utils.py first seen with mtime 1737948049.7230935
DEBUG 2025-02-21 05:55:12,587 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/core/checks/translation.py first seen with mtime 1737948049.7259436
DEBUG 2025-02-21 05:55:12,587 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/utils/termcolors.py first seen with mtime 1737948049.7907822
DEBUG 2025-02-21 05:55:12,587 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/importlib/resources/abc.py first seen with mtime 1733248792.0
